tiempo_ms,adc,voltaje
3657617,479,0.39
3657717,490,0.39
3657817,479,0.39
3657917,484,0.39
3658017,482,0.39
3658117,486,0.39
3658217,477,0.38
3658317,481,0.39
3658417,492,0.4
3658517,484,0.39
3658617,486,0.39
3658717,481,0.39
3658817,487,0.39
3658917,493,0.4
3659017,479,0.39
3659117,494,0.4
3659217,476,0.38
3659317,453,0.37
3659417,479,0.39
3659517,478,0.39
3659617,494,0.4
3659717,471,0.38
3659817,477,0.38
3659917,482,0.39
3660017,485,0.39
3660117,483,0.39
3660217,474,0.38
3660317,482,0.39
3660417,479,0.39
3660517,487,0.39
3660617,490,0.39
3660717,496,0.4
3660817,479,0.39
3660917,477,0.38
3661017,498,0.4
3661117,494,0.4
3661217,482,0.39
3661317,480,0.39
3661417,501,0.4
3661517,484,0.39
3661617,483,0.39
3661717,475,0.38
3661817,478,0.39
3661917,484,0.39
3662017,482,0.39
3662117,482,0.39
3662217,482,0.39
3662317,476,0.38
3662417,486,0.39
3662517,471,0.38
3662617,498,0.4
3662717,481,0.39
3662817,482,0.39
3662917,482,0.39
3663017,490,0.39
3663117,482,0.39
3663217,480,0.39
3663317,484,0.39
3663417,478,0.39
3663517,496,0.4
3663617,494,0.4
3663717,494,0.4
3663817,478,0.39
3663917,486,0.39
3664017,465,0.37
3664117,479,0.39
3664217,478,0.39
3664317,489,0.39
3664417,496,0.4
3664517,486,0.39
3664617,479,0.39
3664717,481,0.39
3664817,468,0.38
3664917,486,0.39
3665017,469,0.38
3665117,486,0.39
3665217,496,0.4
3665317,486,0.39
3665417,491,0.4
3665517,496,0.4
3665617,482,0.39
3665717,483,0.39
3665817,486,0.39
3665917,479,0.39
3666017,460,0.37
3666117,500,0.4
3666217,478,0.39
3666317,483,0.39
3666417,474,0.38
3666517,490,0.39
3666617,478,0.39
3666717,474,0.38
3666817,491,0.4
3666917,495,0.4
3667017,486,0.39
3667117,498,0.4
3667217,474,0.38
3667317,491,0.4
3667417,494,0.4
3667517,478,0.39
3667617,482,0.39
3667717,510,0.41
3667817,490,0.39
3667917,480,0.39
3668017,479,0.39
3668117,473,0.38
3668217,479,0.39
3668317,481,0.39
3668417,474,0.38
3668517,482,0.39
3668617,486,0.39
3668717,496,0.4
3668817,483,0.39
3668917,488,0.39
3669017,490,0.39
3669117,468,0.38
3669217,499,0.4
3669317,487,0.39
3669417,476,0.38
3669517,478,0.39
3669617,481,0.39
3669717,483,0.39
3669817,478,0.39
3669917,490,0.39
3670017,483,0.39
3670117,487,0.39
3670217,485,0.39
3670317,478,0.39
3670417,482,0.39
3670517,468,0.38
3670617,487,0.39
3670717,491,0.4
3670817,479,0.39
3670917,482,0.39
3671017,486,0.39
3671117,487,0.39
3671217,496,0.4
3671317,474,0.38
3671417,482,0.39
3671517,482,0.39
3671617,484,0.39
3671717,510,0.41
3671817,484,0.39
3671917,484,0.39
3672017,496,0.4
3672117,490,0.39
3672217,485,0.39
3672317,464,0.37
3672417,484,0.39
3672517,481,0.39
3672617,476,0.38
3672717,472,0.38
3672817,464,0.37
3672917,465,0.37
3673017,484,0.39
3673117,481,0.39
3673217,476,0.38
3673317,479,0.39
3673417,486,0.39
3673517,482,0.39
3673617,484,0.39
3673717,500,0.4
3673817,487,0.39
3673917,468,0.38
3674017,485,0.39
3674117,461,0.37
3674217,489,0.39
3674317,492,0.4
3674417,492,0.4
3674517,482,0.39
3674617,465,0.37
3674717,484,0.39
3674817,498,0.4
3674917,487,0.39
3675017,495,0.4
3675117,482,0.39
3675217,479,0.39
3675317,482,0.39
3675417,476,0.38
3675517,480,0.39
3675617,494,0.4
3675717,473,0.38
3675817,471,0.38
3675917,483,0.39
3676017,486,0.39
3676117,475,0.38
3676217,489,0.39
3676317,487,0.39
3676417,475,0.38
3676517,479,0.39
3676617,494,0.4
3676717,484,0.39
3676817,494,0.4
3676917,472,0.38
3677017,478,0.39
3677117,486,0.39
3677217,486,0.39
3677317,498,0.4
3677417,467,0.38
3677517,473,0.38
3677617,494,0.4
3677717,493,0.4
3677817,487,0.39
3677917,487,0.39
3678017,501,0.4
3678117,484,0.39
3678217,482,0.39
3678317,480,0.39
3678417,491,0.4
3678517,480,0.39
3678617,483,0.39
3678717,482,0.39
3678817,463,0.37
3678917,464,0.37
3679017,490,0.39
3679117,470,0.38
3679217,476,0.38
3679317,478,0.39
3679417,486,0.39
3679517,485,0.39
3679617,491,0.4
3679717,472,0.38
3679817,482,0.39
3679917,486,0.39
3680017,461,0.37
3680117,490,0.39
3680217,482,0.39
3680317,477,0.38
3680417,488,0.39
3680517,490,0.39
3680617,482,0.39
3680717,502,0.4
3680817,464,0.37
3680917,491,0.4
3681017,486,0.39
3681117,482,0.39
3681217,490,0.39
3681317,483,0.39
3681417,486,0.39
3681517,494,0.4
3681617,501,0.4
3681717,496,0.4
3681817,497,0.4
3681917,491,0.4
3682017,496,0.4
3682117,473,0.38
3682217,494,0.4
3682317,478,0.39
3682417,490,0.39
3682517,490,0.39
3682617,492,0.4
3682717,481,0.39
3682817,492,0.4
3682917,472,0.38
3683017,490,0.39
3683117,490,0.39
3683217,477,0.38
3683317,473,0.38
3683417,481,0.39
3683517,475,0.38
3683617,486,0.39
3683717,469,0.38
3683817,474,0.38
3683917,471,0.38
3684017,486,0.39
3684117,502,0.4
3697617,483,0.39
3697717,496,0.4
3697817,486,0.39
3697917,483,0.39
3698017,482,0.39
3698117,486,0.39
3698217,483,0.39
3698317,468,0.38
3698417,493,0.4
3698517,466,0.38
3698617,480,0.39
3698717,486,0.39
3698817,497,0.4
3698917,487,0.39
3699017,489,0.39
3699117,484,0.39
3699217,494,0.4
3699317,464,0.37
3699417,487,0.39
3699517,475,0.38
3699617,480,0.39
3699717,498,0.4
3699817,476,0.38
3699917,494,0.4
3700017,485,0.39
3700117,496,0.4
3700217,488,0.39
3700317,480,0.39
3700417,493,0.4
3700517,488,0.39
3700617,493,0.4
3700717,486,0.39
3700817,494,0.4
3700917,483,0.39
3701017,452,0.36
3701117,479,0.39
3701217,468,0.38
3701317,483,0.39
3701417,493,0.4
3701517,480,0.39
3701617,484,0.39
3701717,491,0.4
3701817,494,0.4
3701917,481,0.39
3702017,470,0.38
3702117,496,0.4
3702217,500,0.4
3702317,490,0.39
3702417,490,0.39
3702517,482,0.39
3702617,482,0.39
3702717,496,0.4
3702817,496,0.4
3702917,590,0.48
3703017,760,0.61
3703117,869,0.7
3703217,1001,0.81
3703317,1103,0.89
3703417,1167,0.94
3703517,1271,1.02
3703617,1287,1.04
3703717,1411,1.14
3703817,1478,1.19
3703917,1535,1.24
3704017,1622,1.31
3704117,1680,1.35
3704217,1766,1.42
3704317,1823,1.47
3704417,1876,1.51
3704517,1940,1.56
3704617,1962,1.58
3704717,2031,1.64
3704817,2081,1.68
3704917,2112,1.7
3705017,2194,1.77
3705117,2209,1.78
3705217,2256,1.82
3705317,2347,1.89
3705417,2377,1.92
3705517,2434,1.96
3705617,2480,2.0
3705717,2497,2.01
3705817,2514,2.03
3705917,2512,2.02
3706017,2535,2.04
3706117,2536,2.04
3706217,2590,2.09
3706317,2607,2.1
3706417,2803,2.26
3706517,3018,2.43
3706617,3206,2.58
3706717,3437,2.77
3706817,3613,2.91
3706917,3813,3.07
3707017,3984,3.21
3707117,4095,3.3
3707217,4095,3.3
3707317,4095,3.3
3707417,4095,3.3
3707517,4095,3.3
3707617,4095,3.3
3707717,4095,3.3
3707817,4095,3.3
3707917,4095,3.3
3708017,4095,3.3
3708117,4095,3.3
3708217,4095,3.3
3708317,4095,3.3
3708417,4095,3.3
3708517,4095,3.3
3708617,4095,3.3
3708717,4095,3.3
3708817,4095,3.3
3708917,4095,3.3
3709017,4015,3.24
3709117,3925,3.16
3709217,3796,3.06
3709317,3632,2.93
3709417,3621,2.92
3709517,3517,2.83
3709617,3472,2.8
3709717,3359,2.71
3709817,3280,2.64
3709917,3264,2.63
3710017,3184,2.57
3710117,3022,2.44
3710217,3003,2.42
3710317,2953,2.38
3710417,2854,2.3
3710517,2753,2.22
3710617,2731,2.2
3710717,2704,2.18
3710817,2559,2.06
3710917,2544,2.05
3711017,2510,2.02
3711117,2451,1.98
3711217,2414,1.95
3711317,2357,1.9
3711417,2331,1.88
3711517,2304,1.86
3711617,2203,1.78
3711717,2122,1.71
3711817,2095,1.69
3711917,2002,1.61
3712017,1931,1.56
3712117,1872,1.51
3712217,1840,1.48
3712317,1799,1.45
3712417,1751,1.41
3712517,1682,1.36
3712617,1680,1.35
3712717,1573,1.27
3712817,1535,1.24
3712917,1559,1.26
3713017,1459,1.18
3713117,1415,1.14
3713217,1393,1.12
3713317,1316,1.06
3713417,1293,1.04
3713517,1247,1.0
3713617,1203,0.97
3713717,1131,0.91
3713817,1087,0.88
3713917,1038,0.84
3714017,935,0.75
3714117,863,0.7
3714217,846,0.68
3714317,743,0.6
3714417,662,0.53
3714517,614,0.49
3714617,489,0.39
3714717,441,0.36
3714817,355,0.29
3714917,267,0.22
3715017,279,0.22
3715117,174,0.14
3715217,132,0.11
3715317,36,0.03
3715417,0,0.0
3715517,0,0.0
3715617,0,0.0
3715717,0,0.0
3715817,0,0.0
3715917,0,0.0
3716017,0,0.0
3716117,0,0.0
3716217,0,0.0
3716317,0,0.0
3716417,0,0.0
3716517,0,0.0
3716617,0,0.0
3716717,0,0.0
3716817,0,0.0
3716917,0,0.0
3717017,0,0.0
3717117,0,0.0
3717217,0,0.0
3717317,0,0.0
3717417,0,0.0
3717517,0,0.0
3717617,0,0.0
3717717,0,0.0
3717817,0,0.0
3717917,0,0.0
3718017,0,0.0
3718117,0,0.0
3718217,0,0.0
3718317,0,0.0
3718417,0,0.0
3718517,0,0.0
3718617,0,0.0
3718717,0,0.0
3718817,0,0.0
3718917,0,0.0
3719017,0,0.0
3719117,0,0.0
3719217,0,0.0
3719317,0,0.0
3719417,0,0.0
3719517,0,0.0
3719617,0,0.0
3719717,0,0.0
3719817,0,0.0
3719917,0,0.0
3720017,0,0.0
3720117,0,0.0
3720217,0,0.0
3720317,0,0.0
3720417,0,0.0
3720517,0,0.0
3720617,0,0.0
3720717,0,0.0
3720817,0,0.0
3720917,0,0.0
3721017,0,0.0
3721117,0,0.0
3721217,0,0.0
3721317,0,0.0
3721417,0,0.0
3721517,0,0.0
3721617,0,0.0
3721717,0,0.0
3721817,0,0.0
3721917,0,0.0
3722017,0,0.0
3722117,0,0.0
3722217,0,0.0
3722317,0,0.0
3722417,0,0.0
3722517,0,0.0
3722617,0,0.0
3722717,0,0.0
3722817,0,0.0
3722917,0,0.0
3723017,0,0.0
3723117,0,0.0
3723217,0,0.0
3723317,0,0.0
3723417,0,0.0
3723517,0,0.0
3723617,0,0.0
3723717,0,0.0
3723817,0,0.0
3723917,0,0.0
3724017,0,0.0
3724117,0,0.0
3724217,0,0.0
3724317,0,0.0
3724417,0,0.0
3724517,0,0.0
3724617,0,0.0
3724717,0,0.0
3724817,0,0.0
3724917,0,0.0
3725017,0,0.0
3725117,0,0.0
3725217,0,0.0
3725317,0,0.0
3725417,0,0.0
3725517,0,0.0
3725617,0,0.0
3725717,0,0.0
3725817,0,0.0
3725917,0,0.0
3726017,0,0.0
3726117,0,0.0
3726217,0,0.0
3726317,0,0.0
3726417,0,0.0
3726517,0,0.0
3726617,0,0.0
3726717,0,0.0
3726817,0,0.0
3726917,0,0.0
3727017,0,0.0
3727117,0,0.0
3727217,0,0.0
3727317,0,0.0
3727417,0,0.0
3727517,0,0.0
3727617,0,0.0
3727717,0,0.0
3727817,0,0.0
3727917,0,0.0
3728017,0,0.0
3728117,0,0.0
3728217,0,0.0
3728317,0,0.0
3728417,0,0.0
3728517,0,0.0
3728617,0,0.0
3728717,0,0.0
3728817,0,0.0
3728917,0,0.0
3729017,0,0.0
3729117,0,0.0
3729217,0,0.0
3729317,0,0.0
3729417,0,0.0
3729517,0,0.0
3729617,0,0.0
3729717,0,0.0
3729817,0,0.0
3729917,9,0.01
3730017,0,0.0
3730117,0,0.0
3730217,0,0.0
3730317,0,0.0
3730417,0,0.0
3730517,0,0.0
3730617,0,0.0
3730717,0,0.0
3730817,0,0.0
3730917,0,0.0
3731017,0,0.0
3731117,0,0.0
3731217,0,0.0
3731317,0,0.0
3731417,0,0.0
3731517,0,0.0
3731617,0,0.0
3731717,0,0.0
3731817,0,0.0
3731917,1,0.0
3732017,0,0.0
3732117,0,0.0
3732217,0,0.0
3732317,0,0.0
3732417,0,0.0
3732517,0,0.0
3732617,0,0.0
3732717,0,0.0
3732817,0,0.0
3732917,0,0.0
3733017,0,0.0
3733117,0,0.0
3733217,0,0.0
3733317,0,0.0
3733417,0,0.0
3733517,0,0.0
3733617,0,0.0
3733717,0,0.0
3733817,0,0.0
3733917,0,0.0
3734017,0,0.0
3734117,0,0.0
3734217,0,0.0
3734317,0,0.0
3734417,0,0.0
3734517,0,0.0
3734617,0,0.0
3734717,0,0.0
3734817,0,0.0
3734917,0,0.0
3735017,0,0.0
3735117,6,0.0
3735217,0,0.0
3735317,4,0.0
3735417,0,0.0
3735517,0,0.0
3735617,0,0.0
3735717,0,0.0
3735817,9,0.01
3735917,0,0.0
3736017,0,0.0
3736117,0,0.0
3736217,0,0.0
3736317,0,0.0
3736417,0,0.0
3736517,0,0.0
3736617,0,0.0
3736717,0,0.0
3736817,0,0.0
3736917,0,0.0
3737017,0,0.0
3737117,0,0.0
3737217,0,0.0
3737317,0,0.0
3737417,0,0.0
3737517,0,0.0
3737617,0,0.0
3737717,0,0.0
3737817,0,0.0
3737917,0,0.0
3738017,0,0.0
3738117,0,0.0
3738217,0,0.0
3738317,0,0.0
3738417,0,0.0
3738517,0,0.0
3738617,0,0.0
3738717,0,0.0
3738817,0,0.0
3738917,0,0.0
3739017,0,0.0
3739117,0,0.0
3739217,0,0.0
3739317,0,0.0
3739417,0,0.0
3739517,0,0.0
3739617,0,0.0
3739717,0,0.0
3739817,0,0.0
3739917,0,0.0
3740017,0,0.0
3740117,0,0.0
3740217,0,0.0
3740317,0,0.0
3740417,0,0.0
3740517,0,0.0
3740617,0,0.0
3740717,6,0.0
3740817,0,0.0
3740917,0,0.0
3741017,0,0.0
3741117,7,0.01
3741217,0,0.0
3741317,0,0.0
3741417,0,0.0
3741517,0,0.0
3741617,0,0.0
3741717,0,0.0
3741817,0,0.0
3741917,0,0.0
3742017,0,0.0
3742117,0,0.0
3742217,0,0.0
3742317,0,0.0
3742417,0,0.0
3742517,0,0.0
3742617,0,0.0
3742717,0,0.0
3742817,0,0.0
3742917,0,0.0
3743017,0,0.0
3743117,8,0.01
3743217,0,0.0
3743317,0,0.0
3743417,0,0.0
3743517,0,0.0
3743617,0,0.0
3743717,6,0.0
3743817,0,0.0
3743917,0,0.0
3744017,0,0.0
3744117,0,0.0
3744217,0,0.0
3744317,0,0.0
3744417,0,0.0
3744517,0,0.0
3744617,0,0.0
3744717,0,0.0
3744817,3,0.0
3744917,0,0.0
3745017,0,0.0
3745117,0,0.0
3745217,0,0.0
3745317,0,0.0
3745417,4,0.0
3745517,0,0.0
3745617,0,0.0
3745717,0,0.0
3745817,0,0.0
3745917,0,0.0
3746017,0,0.0
3746117,0,0.0
3746217,0,0.0
3746317,0,0.0
3746417,0,0.0
3746517,0,0.0
3746617,0,0.0
3746717,0,0.0
3746817,0,0.0
3746917,0,0.0
3747017,0,0.0
3747117,0,0.0
3747217,0,0.0
3747317,0,0.0
3747417,0,0.0
3747517,0,0.0
3747617,0,0.0
3747717,0,0.0
3747817,0,0.0
3747917,0,0.0
3748017,0,0.0
3748117,0,0.0
3748217,0,0.0
3748317,0,0.0
3748417,0,0.0
3748517,0,0.0
3748617,0,0.0
3748717,0,0.0
3748817,0,0.0
3748917,0,0.0
3749017,0,0.0
3749117,0,0.0
3749217,5,0.0
3749317,0,0.0
3749417,0,0.0
3749517,0,0.0
3749617,0,0.0
3749717,0,0.0
3749817,0,0.0
3749917,0,0.0
3750017,0,0.0
3750117,0,0.0
3750217,0,0.0
3750317,0,0.0
3750417,0,0.0
3750517,0,0.0
3750617,0,0.0
3750717,0,0.0
3750817,2,0.0
3750917,0,0.0
3751017,0,0.0
3751117,0,0.0
3751217,0,0.0
3751317,0,0.0
3751417,0,0.0
3751517,0,0.0
3751617,0,0.0
3751717,0,0.0
3751817,0,0.0
3751917,0,0.0
3752017,0,0.0
3752117,0,0.0
3752217,0,0.0
3752317,0,0.0
3752417,0,0.0
3752517,0,0.0
3752617,0,0.0
3752717,0,0.0
3752817,0,0.0
3752917,0,0.0
3753017,0,0.0
3753117,0,0.0
3753217,0,0.0
3753317,0,0.0
3753417,0,0.0
3753517,0,0.0
3753617,0,0.0
3753717,0,0.0
3753817,0,0.0
3753917,0,0.0
3754017,0,0.0
3754117,0,0.0
3754217,0,0.0
3754317,0,0.0
3754417,0,0.0
3754517,0,0.0
3754617,0,0.0
3754717,0,0.0
3754817,0,0.0
3754917,0,0.0
3755017,0,0.0
3755117,0,0.0
3755217,0,0.0
3755317,0,0.0
3755417,0,0.0
3755517,0,0.0
3755617,0,0.0
3755717,0,0.0
3755817,0,0.0
3755917,0,0.0
3756017,0,0.0
3756117,0,0.0
3756217,0,0.0
3756317,1,0.0
3756417,0,0.0
3756517,0,0.0
3756617,0,0.0
3756717,0,0.0
3756817,0,0.0
3756917,0,0.0
3757017,0,0.0
3757117,0,0.0
3757217,0,0.0
3757317,0,0.0
3757417,0,0.0
3757517,0,0.0
3757617,0,0.0
3757717,0,0.0
3757817,0,0.0
3757917,0,0.0
3758017,0,0.0
3758117,0,0.0
3758217,0,0.0
3758317,0,0.0
3758417,0,0.0
3758517,0,0.0
3758617,0,0.0
3758717,0,0.0
3758817,0,0.0
3758917,0,0.0
3759017,0,0.0
3759117,0,0.0
3759217,0,0.0
3759317,0,0.0
3759417,0,0.0
3759517,0,0.0
3759617,0,0.0
3759717,0,0.0
3759817,0,0.0
3759917,0,0.0
3760017,0,0.0
3760117,0,0.0
3760217,0,0.0
3760317,0,0.0
3760417,4,0.0
3760517,0,0.0
3760617,0,0.0
3760717,0,0.0
3760817,0,0.0
3760917,4,0.0
3761017,0,0.0
3761117,0,0.0
3761217,0,0.0
3761317,0,0.0
3761417,0,0.0
3761517,0,0.0
3761617,0,0.0
3761717,0,0.0
3761817,0,0.0
3761917,0,0.0
3762017,0,0.0
3762117,0,0.0
3762217,0,0.0
3762317,0,0.0
3762417,0,0.0
3762517,0,0.0
3762617,0,0.0
3762717,0,0.0
3762817,0,0.0
3762917,4,0.0
3763017,2,0.0
3763117,0,0.0
3763217,0,0.0
3763317,0,0.0
3763417,0,0.0
3763517,0,0.0
3763617,0,0.0
3763717,0,0.0
3763817,0,0.0
3763917,0,0.0
3764017,2,0.0
3764117,0,0.0
3764217,0,0.0
3764317,0,0.0
3764417,0,0.0
3764517,0,0.0
3764617,0,0.0
3764717,0,0.0
3764817,0,0.0
3764917,2,0.0
3765017,0,0.0
3765117,0,0.0
3765217,3,0.0
3765317,0,0.0
3765417,0,0.0
3765517,0,0.0
3765617,0,0.0
3765717,0,0.0
3765817,0,0.0
3765917,0,0.0
3766017,0,0.0
3766117,0,0.0
3766217,0,0.0
3766317,0,0.0
3766417,0,0.0
3766517,0,0.0
3766617,0,0.0
3766717,0,0.0
3766817,0,0.0
3766917,0,0.0
3767017,0,0.0
3767117,0,0.0
3767217,0,0.0
3767317,0,0.0
3767417,0,0.0
3767517,0,0.0
3767617,0,0.0
3767717,0,0.0
3767817,0,0.0
3767917,0,0.0
3768017,0,0.0
3768117,14,0.01
3768217,0,0.0
3768317,0,0.0
3768417,0,0.0
3768517,6,0.0
3768617,0,0.0
3768717,0,0.0
3768817,0,0.0
3768917,0,0.0
3769017,0,0.0
3769117,0,0.0
3769217,0,0.0
3769317,0,0.0
3769417,0,0.0
3769517,0,0.0
3769617,0,0.0
3769717,0,0.0
3769817,0,0.0
3769917,0,0.0
3770017,0,0.0
3770117,0,0.0
3770217,0,0.0
3770317,0,0.0
3770417,0,0.0
3770517,10,0.01
3770617,0,0.0
3770717,0,0.0
3770817,0,0.0
3770917,0,0.0
3771017,0,0.0
3771117,2,0.0
3771217,0,0.0
3771317,0,0.0
3771417,0,0.0
3771517,0,0.0
3771617,0,0.0
3771717,0,0.0
3771817,0,0.0
3771917,0,0.0
3772017,5,0.0
3772117,0,0.0
3772217,0,0.0
3772317,0,0.0
3772417,5,0.0
3772517,0,0.0
3772617,0,0.0
3772717,0,0.0
3772817,0,0.0
3772917,0,0.0
3773017,0,0.0
3773117,0,0.0
3773217,0,0.0
3773317,0,0.0
3773417,0,0.0
3773517,0,0.0
3773617,0,0.0
3773717,0,0.0
3773817,0,0.0
3773917,2,0.0
3774017,0,0.0
3774117,0,0.0
3774217,0,0.0
3774317,0,0.0
3774417,0,0.0
3774517,0,0.0
3774617,0,0.0
3774717,0,0.0
3774817,0,0.0
3774917,0,0.0
3775017,0,0.0
3775117,0,0.0
3775217,0,0.0
3775317,0,0.0
3775417,8,0.01
3775517,0,0.0
3775617,0,0.0
3775717,0,0.0
3775817,0,0.0
3775917,0,0.0
3776017,0,0.0
3776117,0,0.0
3776217,0,0.0
3776317,6,0.0
3776417,0,0.0
3776517,0,0.0
3776617,0,0.0
3776717,0,0.0
3776817,0,0.0
3776917,0,0.0
3777017,0,0.0
3777117,0,0.0
3777217,0,0.0
3777317,0,0.0
3777417,1,0.0
3777517,0,0.0
3777617,0,0.0
3777717,0,0.0
3777817,0,0.0
3777917,0,0.0
3778017,0,0.0
3778117,0,0.0
3778217,0,0.0
3778317,2,0.0
3778417,3,0.0
3778517,0,0.0
3778617,0,0.0
3778717,0,0.0
3778817,0,0.0
3778917,0,0.0
3779017,0,0.0
3779117,2,0.0
3779217,0,0.0
3779317,0,0.0
3779417,0,0.0
3779517,0,0.0
3779617,0,0.0
3779717,6,0.0
3779817,0,0.0
3779917,0,0.0
3780017,0,0.0
3780117,0,0.0
3780217,0,0.0
3780317,0,0.0
3780417,0,0.0
3780517,0,0.0
3780617,0,0.0
3780717,0,0.0
3780817,0,0.0
3780917,0,0.0
3781017,0,0.0
3781117,4,0.0
3781217,0,0.0
3781317,0,0.0
3781417,0,0.0
3781517,0,0.0
3781617,0,0.0
3781717,0,0.0
3781817,0,0.0
3781917,0,0.0
3782017,0,0.0
3782117,0,0.0
3782217,0,0.0
3782317,0,0.0
3782417,0,0.0
3782517,0,0.0
3782617,0,0.0
3782717,0,0.0
3782817,0,0.0
3782917,2,0.0
3783017,0,0.0
3783117,0,0.0
3783217,0,0.0
3783317,0,0.0
3783417,0,0.0
3783517,0,0.0
3783617,0,0.0
3783717,0,0.0
3783817,0,0.0
3783917,0,0.0
3784017,0,0.0
3784117,0,0.0
3784217,0,0.0
3784317,0,0.0
3784417,0,0.0
3784517,0,0.0
3784617,0,0.0
3784717,0,0.0
3784817,5,0.0
3784917,0,0.0
3785017,0,0.0
3785117,0,0.0
3785217,0,0.0
3785317,0,0.0
3785417,0,0.0
3785517,0,0.0
3785617,0,0.0
3785717,0,0.0
3785817,0,0.0
3785917,0,0.0
3786017,0,0.0
3786117,0,0.0
3786217,0,0.0
3786317,0,0.0
3786417,0,0.0
3786517,3,0.0
3786617,0,0.0
3786717,3,0.0
3786817,0,0.0
3786917,0,0.0
3787017,0,0.0
3787117,0,0.0
3787217,0,0.0
3787317,0,0.0
3787417,0,0.0
3787517,2,0.0
3787617,0,0.0
3787717,0,0.0
3787817,0,0.0
3787917,6,0.0
3788017,0,0.0
3788117,0,0.0
3788217,0,0.0
3788317,0,0.0
3788417,0,0.0
3788517,0,0.0
3788617,0,0.0
3788717,0,0.0
3788817,0,0.0
3788917,0,0.0
3789017,0,0.0
3789117,0,0.0
3789217,0,0.0
3789317,0,0.0
3789417,0,0.0
3789517,0,0.0
3789617,0,0.0
3789717,0,0.0
3789817,0,0.0
3789917,0,0.0
3790017,0,0.0
3790117,0,0.0
3790217,0,0.0
3790317,0,0.0
3790417,0,0.0
3790517,0,0.0
3790617,0,0.0
3790717,0,0.0
3790817,0,0.0
3790917,0,0.0
3791017,0,0.0
3791117,0,0.0
3791217,0,0.0
3791317,0,0.0
3791417,0,0.0
3791517,0,0.0
3791617,5,0.0
3791717,0,0.0
3791817,0,0.0
3791917,0,0.0
3792017,0,0.0
3792117,0,0.0
3792217,0,0.0
3792317,0,0.0
3792417,0,0.0
3792517,0,0.0
3792617,0,0.0
3792717,0,0.0
3792817,0,0.0
3792917,0,0.0
3793017,0,0.0
3793117,0,0.0
3793217,0,0.0
3793317,0,0.0
3793417,0,0.0
3793517,2,0.0
3793617,0,0.0
3793717,0,0.0
3793817,0,0.0
3793917,1,0.0
3794017,0,0.0
3794117,0,0.0
3794217,0,0.0
3794317,0,0.0
3794417,0,0.0
3794517,0,0.0
3794617,0,0.0
3794717,0,0.0
3794817,0,0.0
3794917,0,0.0
3795017,0,0.0
3795117,0,0.0
3795217,0,0.0
3795317,0,0.0
3795417,0,0.0
3795517,0,0.0
3795617,0,0.0
3795717,0,0.0
3795817,0,0.0
3795917,0,0.0
3796017,0,0.0
3796117,0,0.0
3796217,0,0.0
3796317,0,0.0
3796417,0,0.0
3796517,0,0.0
3796617,0,0.0
3796717,0,0.0
3796817,0,0.0
3796917,13,0.01
3797017,0,0.0
3797117,0,0.0
3797217,0,0.0
3797317,0,0.0
3797417,0,0.0
3797517,0,0.0
3797617,0,0.0
3797717,0,0.0
3797817,0,0.0
3797917,0,0.0
3798017,0,0.0
3798117,0,0.0
3798217,0,0.0
3798317,0,0.0
3798417,2,0.0
3798517,0,0.0
3798617,0,0.0
3798717,0,0.0
3798817,0,0.0
3798917,0,0.0
3799017,0,0.0
3799117,5,0.0
3799217,10,0.01
3799317,0,0.0
3799417,0,0.0
3799517,0,0.0
3799617,0,0.0
3799717,0,0.0
3799817,0,0.0
3799917,0,0.0
3800017,0,0.0
3800117,0,0.0
3800217,0,0.0
3800317,0,0.0
3800417,0,0.0
3800517,0,0.0
3800617,0,0.0
3800717,0,0.0
3800817,0,0.0
3800917,0,0.0
3801017,0,0.0
3801117,0,0.0
3801217,0,0.0
3801317,0,0.0
3801417,0,0.0
3801517,0,0.0
3801617,0,0.0
3801717,5,0.0
3801817,0,0.0
3801917,0,0.0
3802017,0,0.0
3802117,0,0.0
3802217,0,0.0
3802317,2,0.0
3802417,0,0.0
3802517,0,0.0
3802617,0,0.0
3802717,0,0.0
3802817,0,0.0
3802917,0,0.0
3803017,0,0.0
3803117,1,0.0
3803217,0,0.0
3803317,0,0.0
3803417,0,0.0
3803517,0,0.0
3803617,2,0.0
3803717,0,0.0
3803817,0,0.0
3803917,0,0.0
3804017,1,0.0
3804117,0,0.0
3804217,0,0.0
3804317,0,0.0
3804417,0,0.0
3804517,0,0.0
3804617,0,0.0
3804717,0,0.0
3804817,0,0.0
3804917,0,0.0
3805017,4,0.0
3805117,0,0.0
3805217,0,0.0
3805317,0,0.0
3805417,11,0.01
3805517,0,0.0
3805617,0,0.0
3805717,0,0.0
3805817,0,0.0
3805917,0,0.0
3806017,0,0.0
3806117,0,0.0
3806217,0,0.0
3806317,0,0.0
3806417,0,0.0
3806517,5,0.0
3806617,0,0.0
3806717,0,0.0
3806817,0,0.0
3806917,0,0.0
3807017,1,0.0
3807117,0,0.0
3807217,0,0.0
3807317,0,0.0
3807417,0,0.0
3807517,0,0.0
3807617,0,0.0
3807717,0,0.0
3807817,4,0.0
3807917,0,0.0
3808017,5,0.0
3808117,0,0.0
3808217,6,0.0
3808317,3,0.0
3808417,0,0.0
3808517,0,0.0
3808617,0,0.0
3808717,0,0.0
3808817,0,0.0
3808917,0,0.0
3809017,0,0.0
3809117,0,0.0
3809217,0,0.0
3809317,0,0.0
3809417,1,0.0
3809517,0,0.0
3809617,0,0.0
